,Unnamed: 0,id,label,tweet
381,12,1272985538509762560,0,"@deanna4congress @truthse52073484 cov id 19
#covid19 #coronavirus #vaccines #billgates #who #cdc #nih #lockdown #thetruthaboutvaccines #vaxxer #spanishflu #influenza #flu #hcq #hydroxychlorquine #qanon #maga #kag #scamdemic #pandemic #virus #usconstitution #obamagate #exposebillgates https://t.co/a3opx8x1xt"
382,13,1274975331871608834,1,"as the media hype of #covid19 starts to drift away in a haze of exaggeration &amp; governmental over reaction it's interesting to note the european deaths from flu in 2017-2018. 152,000 excess deaths. will #coronavirus beat that one wonders? the #panicdemic total could be far bigger. https://t.co/bhuotkzoj2"
383,14,1275018208563679237,1,"so, it's not a flu and warm weather didn't make it go away,huh?
the world health organization on sunday reported the largest single-day increase in coronavirus cases by its count, at more than 183,000 new cases in the latest 24 hours.
#covid19
#coronavirus
https://t.co/g6g8xmkah9"
384,15,1274816371000578050,0,"@steventdennis @bencjacobs are you sure these arent coronavirus tests? everyone probably is positive for coronavirus.  if you've had the regular yearly flu, a common cold infection, you have the coronavirus. covid-19 falls under coronavirus as does many other types of flu. 
https://t.co/2xpajgtfnf."
385,16,1274694820292775939,1,"@roninbendigo @ajayquirke @tminear @theheraldsun the reason covid19 hasn't taken many lives in australia, though, ron, as i'm sure you actually know, is that we've taken all these drastic measures to limit transmission of respiratory illnesses &amp; incidentally absolutely crushing this year's flu season. https://t.co/riyqbafrep"
386,17,1274799778908516353,1,"@guonglu @sandys_socks @voiceoverlady1 @georgetakei 4. no. its not needed to discuss whether covid19 is a flu or not.

1 is caused by coronavirus, the other is caused by influenza.

next you'll be calling hiv aids, just like trump."
387,18,1275864137210433543,1,people you must wear a mask. protect yourself and others. when the flu season hits this year it's going to hit hard and it will be ugly. #wearadamnmask #wearamask #covid19 #coronavirus
388,19,1275330264827195393,1,"#guatemala: 'hundreds of people dying in gt by #covid19. 
but there are people who disrespect their suffering, deny science, call it a simple flu, go out to party, insult doctors &amp; demonstrate on the streets saying it's a political conspiracy. 
aberrant ignorance!' #coronavirus https://t.co/pj5ftajgjl"
389,20,1275212354221989889,1,"for those who are still saying the flu is worse, sorry but you are wrong. mortality is higher for #covid19
in every age category. #chd #achd
https://t.co/zzykn1sbut"
390,21,1274015850551525379,0,"#coronavirus #covid19 #mortality #flu
coronavirus mortality study continues to confirm overall mortality not much different than a bad seasonal flu 
https://t.co/eoj5ctn2iq https://t.co/ibqb53ihcm"
391,22,1275294556238393344,1,"early #coronavirus infection rate in the #us may have been 80 times more than initially thought, finds a study. read on to find out more
#covid19 #coronaviruspandemic #flu 
https://t.co/3nnnf3nbm5 https://t.co/4uqsgph7ht"
392,23,1275478212185690113,0,how is the media still getting away with peddling an utterly dishonest death rate using confirmed cases only?!? 5.2%? 50x deadlier than the flu? seriously? https://t.co/cstybpll04 #covidiots #covid19
393,24,1275416324714438660,1,are stadiums and amphitheaters safe from coronavirus? grim clues from 54 years of flu outbreaks - https://t.co/qbbntunp4k #covid19 #security #safety https://t.co/gehzevmcju
394,25,1275776639855706114,0,"we won’t have a #coronavirus vaccine for the winter of 2020/2021. 

but we do have a #flu vaccine. 

yet every year, huge numbers of people who should be vaccinated are not.

https://t.co/monu0ep23q
#covid19"
395,26,1274398746240040961,1,"@lesarobertson20 three people who have died from #covid19. one lady in my daughter's building, one in our building and one street homeless lady who had been sleeping nearby on broadway. those i know of, have died but others we know have been very sick w it. this isn't the flu #coronavirus #tulsa"
396,27,1275611311737454593,0,@business the lawsuits will come back at usa government for negligence. usa said coronavirus was a hoax. it is like the flu. covid19 will disappear miraculously. masks are ineffective. test and trace are invasive. shelter in place and lockdown is unconstitutional. cdc did not prepare ppe.
397,28,1275398595445813249,0,"@tozer911 @kbeaver1433 no reliable test for wuhan covid19;many test false positive or false negative.whom had flu shots and some vaccinations will test +;  it won't test for the virus only traces which may or not be the""wuhan cv19.the common cold is a coronavirus.alleged over 60 coronaviruses recorded"
398,29,1273640486608097280,1,"the number of americans who have died of #covid19  surpassed the number killed in world war i. the death toll now exceeds 117,700. more than 116,708 americans died during world war i, some from the 1918 flu pandemic. the coronavirus deaths have occurred over just four months https://t.co/90xhx8lo67"
399,30,1274051005869625353,1,"when is the last time the flu killed 100,000 american people within 3 months?! #covid19 #coronavirus “”its just like the flu”””"
400,31,1272918050170269696,0,"@cdcdirector #resign now @cdcdirector your politicization of the annual flu season has cost thousands of lives. there's no reason with sars-cov-2 to have 'antibody' testing. more time wasted on fake science, manipulation via fear, is #rejected. #covid19 #coronavirus."
401,32,1273049551105077248,0,"the only way to stop covid19 is:

provide #hydroxycloroquine +z-pac &amp;-zinc !

take it at the first sign of a cold, flu, coronavirus,  covid19!

risk? you're damned if you don't!"
402,33,1275229563434545152,0,"@gregmannarino the media's fear narrative is just as #evil as the required #vaccine narrative; for 99.9% that get #covid19 live &amp; most covid deaths are not caused by the #coronavirus, but from preexisting ailments, making covid no more a threat than the seasonal flu virus = vaccine not required"
403,34,1275842284018380808,1,"5% of mortality rate from covid-19 and still going up; ""it's just like the seasonal flu, why do we have to be such perverts!"" #covid19 #coronavirus #maskitup #censorship"
404,35,1275120612361601027,0,"when i go out
i see maybe 1 in 20
wearing masks

dopes
every 4 months
there's a
different strain of flu

#covid19 is no different

even if you get a flu shot
catch some flu strain in the fall
catch another strain again in the spring
#covid_19
#coronavirus 
https://t.co/qoln9hoi2w"
405,36,1275911584804732931,1,"total coronavirus cases in the state “have been on a downward trend for weeks,"" said donald yealy m.d., of @upmc. the health system is preparing to manage coronavirus during the upcoming fall cold and flu season. #ncpa #covid19 https://t.co/k8zp5u90sc"
407,38,1273012679930716160,0,"@eavesdropann meme/joke

#coronavirus before jan 2020 was known as the ""common cold"" &amp; the ""seasonal flu.""

why is this #coronavirus (aka #covid19) any different?
.
.
.
.
because the #ccp, dr fauci and bill gates says so, and we need a vaccine.
 
#wuhanvirus #ccpvirus https://t.co/zqfgdm0ki1"
408,39,1275117199141875715,0,"8/ #osterholm  #covid19 
""even if new cases begin to fade this summer, it might be an indicator that the new coronavirus is following a seasonal pattern similar to the flu."" @lukeedwards504 @kevinnbass @drdeborahmd https://t.co/eirx7rboev"
409,40,1273937331762987011,1,"it's more than certain now that covid-19 isn't just the flu. the virus is more complex and deadlier than previously thought and it's affecting an increasing number of young people. #coronavirus #covid19
https://t.co/vd7lmq2idm https://t.co/5kx8xnk23s"
410,41,1273204062276575232,0,"total estimated flu season deaths last year per the cdc:  34,200.

total confirmed deaths from #coronavirus since march:  119,300.   if that pace holds, we'll see 500,000 dead americans in roughly a year.

#gtfo about it being no worse than the flu.

#covid19 #covidiots"
411,0,1220054752454680583,1,"The Wuhan coronavirus is a respiratory illness that has many of the same symptoms of the flu, which is also widely prevalent this time of year.

Learn more information about the disease, including how you can stay protected, on the blog:

https://t.co/6GpqswBTBW"
412,1,1272964677157388289,0,"Another Republican not taking masks seriously, has coronavirus, as does his wife and child. He also called it ""Wuhan Flu"" well because evidently being a GOP these days means being a bigot to people that have ZERO to do with COVID19 spreading. 

https://t.co/20HsU7wueQ"
413,2,1220121577225887744,1,"@Acosta As of this evening, 600 cases of 2019-nCoV; Wuhan may now have 4,000 symptomatic cases. 17 patients who have died had underlying conditions. But: keep your eye on the ball of this year’s flu season, too.💉"
414,3,1272945649101574144,0,"Trump lies that kids are safe from Covid19 to reopen schools: ""regular flu, other flus, other things, SARS or H1N...young people they were affected like everybody else, but for whatever reason with respect to COVID, the numbers are very, very low,"" he said https://t.co/FswOiL1A62"
415,4,1274791032991870976,0,"Certificate Of Vaccination ID 19 - 1=A 9=I
Don't trust Gates. Gates ASSHOE!
#covid19 #coronavirus #vaccines #billgates #who #cdc #nih #lockdown #thetruthaboutvaccines #vaxxer #flu #hcq #hydroxychlorquine #qanon #maga #kag #scamdemic #pandemic #ObamaGate #ExposeBillGates https://t.co/HlEFCseVYN https://t.co/XTA9J4cCjp"
416,5,1220175187209064448,0,"I don't mean to be cold about this, but thousands die from the flu in a year &amp; everyone gets bent out of shape over another virus? It appears that only a small number die from the Coronavirus as opposed to those infected. Same for the Flu.😎 https://t.co/2nWwcUPWua"
417,6,1273619350268841985,0,"“swine flu” 12000 deaths in 2 years and here is a hoax flu that dotard ignored

Coronavirus Cases:
2,235,734

Deaths:
119,959

Deaths More than world war 1

#Bolton #COVID19 #Trump #Dotard #TulsaTooties #JobsReport"
418,7,1274160397977899015,1,@CroiFox @PhlashDark @ChanelAthene What does our tests being horribly in accurate have to do with the severity of the disease for different age groups?  Where did I say that you shouldn’t worry if you have coronavirus? The flu is a nasty disease that you should not take lightly as is COVID19... if you catch
419,8,1273223900558745602,1,"One new local COVID case reported, active cases fluctuate, by @caitlanmbutler | https://t.co/QxGAJKe7Vp #ElDorado #UnionCounty #COVID19 #Coronavirus #HealthReport #Arkansas https://t.co/BEk3NTy9LD"
420,9,1274713362505613313,0,"International FYI

Toxins

 WEAKEN THE HUMAN IMMUNE SYSTEM
No if ands or But's
WEAKEN the system and the Common Cold requires Body Bags every year and the yearly flu season will DO what Fraudlent Fauci said Covid19 would do.

Allowing HazMat is asking 4it

https://t.co/OBGijRgy8M"
421,10,1273631244006289414,1,@KamalaHarris #COVID19 #COVID__19 is an opportunistic killer. California is reopening too quickly giving this virus the opportunity it requires to aggressively spread &amp; kill. The Spanish Flu Pandemic of 1918 killed 50 million people. How many people will COVID19 kill? https://t.co/hTbhIxX3O4
422,11,1275514557050617857,1,"@Cherteapet @MSNBC Also
CDC October 1, 2019-April 4, 2020 flu illnesses
39,000,000-56,000,000
Flu Deaths
24,000 – 62,000

https://t.co/avecfLN3cM
COVID19
February-June 23, 2020
TOTAL CASES
2,302,288
26,643 New Cases
TOTAL DEATHS
120,333
410 New Deaths
https://t.co/fEeG4fCuWe"
423,12,1275466739753631745,1,"Let's take a look at the #covid19 numbers compared to the #flu

https://t.co/MwB55yECry"
424,13,1275614621655863296,1,"Coronavirus: China had ten times more ‘flu’ cases than usual in December #COVID19 @thetimes 
https://t.co/8d72rwFwlC health authorities reported 1.2 million cases of influenza in December, compared with 130,442 recorded in the same month in 2018 https://t.co/9jSaijmaTw"
426,15,1274934978829144064,0,"Read this. Sign at the Doctors.... Inform the Reception if you had coronavirus, which includes the flu and or cold. Once again not saying Covid19. They think we are stupid https://t.co/mL75SDwP61"
427,16,1275611611688919040,1,"Face diaper.
#covid19 #coronavirus #vaccines #billgates #who #cdc #nih #lockdown #thetruthaboutvaccines #vaxxer #spanishflu #influenza #flu #hcq #hydroxychlorquine #qanon #maga #kag #scamdemic #pandemic #virus #usconstitution #ObamaGate #ExposeBillGates https://t.co/Mvin8ZldKR"
428,17,1273632243630522369,1,#COVID19 #COVID__19 is an opportunistic killer. California is reopening too quickly giving this virus the opportunity it requires to aggressively spread &amp; kill. The Spanish Flu Pandemic of 1918 killed 50 million people. How many people will COVID19 kill? https://t.co/hTbhIxX3O4 https://t.co/uUK2sw7eTV
429,18,1274981383107010560,1,"Ruby Princess passenger diagnosed with flu days before coronavirus death, inquiry hears https://t.co/a54EevLrrg"
430,19,1273117499513622541,1,"While Fox News anchors claimed COVID19 was less virulent than the flu + a just a plot by liberal hyper-partisan media out to ""get"" Trump, Fox warned its own employees to stay home❗️to “reduce the staff footprint at our headquarters in New York."" https://t.co/E73KsMiRp5"
431,20,1275455668800180224,1,"@MisterD641 @SkySportsNews The flu isn’t a coronavirus. The flu is an inFLUenza virus. Coronavirus is the virus, Covid19 is the disease caused by coronavirus. Don’t try to be smart it doesn’t suit you"
432,21,1275865047726616576,1,"#regram @neiltyson 
・・・
Sorry to be a downer. But this is important. Global deaths caused by various causes &amp; coronavirus. This chart shows the importance of getting this virus under control and why it’s not just like the flu or other viruses. #covid19 #coronavirus https://t.co/6lsDiZ1vAn"
433,22,1220126527838441474,1,"The first confirmed case of Wuhan #coronavirus in the U.S. is a Washington state resident who recently traveled to Wuhan, China.

The disease has many of the same symptoms of the flu, which is also widely prevalent this time of year.

https://t.co/6GpqswBTBW https://t.co/oeHcywoSC6"
434,23,1219992287289081857,1,Yow aren't you all scare of the novel coronavirus or the 2019-nCov?? Plus Dinagyang is fast approaching and u can just imagine the influx of tourists. Don't want to cause panic but pls practice frequent handwashing and proper cough etiquette !!
435,24,1219978907711090689,0,@WhiteHouse To everyone please be very careful this flu season had bring a new flu virus 🦠 the CDC has called this new virus GOP stay away as much as you can.
436,25,1220126555223007232,1,"The first confirmed case of Wuhan #coronavirus in the U.S. is a Washington state resident who recently traveled to Wuhan, China.

The disease has many of the same symptoms of the flu, which is also widely prevalent this time of year.

https://t.co/PYxkLFUkvB https://t.co/YPPqobCRFG"
437,26,1275249566766575619,0,"Neurologic sequelae of #Covid19 #Coronavirus #sarscov2 possible?
A reference to the flu of 1918 https://t.co/dA1CBQ36lP"
438,27,1273626222610825216,1,Really you going bring up swine flu. It has nothing do coronavirus. It didn't even make it to USA like this virus did and it kill way less than coronavirus did. Covid19 is at over a million man smh.
439,28,1275415117610401793,1,"I was reading more about the 1918 Spanish Flu Pandemic and saw that it reappeared twice after the first wave, not just once. 

Experts have said #coronavirus, #COVID19 will most likely reappear again and I'm wondering if there could also be a third time."
440,29,1275232994148511745,1,"The only two questions that matter about #COVID19 Coronavirus. 

Total positive tests are irrelevant at this point, because tens of millions of Americans will likely get it because it spreads as quickly as the flu or cold and is impossible to stop with any reasonable approach

👇 https://t.co/t3a5ssbapQ"
441,30,1275776815819350017,0,"@BBCRadio2 @theJeremyVine I think that should just keep everything shut forever you know #COVID19 #coronavirus  it is deadly is the seasonal flu. 

I can't remember and shutting down the full country over of seasonal flu. Don't take my word it. The bigger picture #vaccine https://t.co/uZredmDODP"
442,31,1275101710365659138,1,"3/ #Osterholm #COVID19 
Even if new cases begin to fade this summer, it might be an indicator that the new coronavirus is following a seasonal pattern similar to the flu. https://t.co/coMhxxhl91"
443,32,1273998163993485314,0,"Introducing Long term Antimicrobial Solutions from Thermal Corrosion Solutions LLC
https://t.co/MXD1adejmi
#antimicrobial #cleaner #microbial #sanitizer #janitorial #solutions #covid19 #mrsa #flu #coronavirus #pandemic"
444,33,1275472599548657670,1,“Texas Children’s Hospital confirmed late Monday it is admitting adult patients to free up hospital beds across Houston as coronavirus cases surge.“ https://t.co/XzrvfwACjG #COVID19 is not like the flu. At all. Really
445,34,1275764919791751169,1,Dr. behind Covid trials talks about the 'cytokine storm' in critical patients. Why are people still saying Covid19 is only bad flu? Since when are lung transplants indicated for flu patients? https://t.co/yaj0vQhGju
446,35,1220087510233239553,0,"@juliemason The CDC says that 80,000 people died from the ""regular"" flu in 2018. So forget the coronavirus."
447,36,1273640486608097280,1,"The number of Americans who have died of #COVID19  surpassed the number killed in World War I. The death toll now exceeds 117,700. More than 116,708 Americans died during World War I, some from the 1918 flu pandemic. The coronavirus deaths have occurred over just four months https://t.co/90XhX8lO67"
448,37,1274002649927606272,1,Can someone tell me what the current alert level is for the flu? #COVID19 #coronavirus #AlertLevel3
449,38,1273752714548260867,1,"So I just heard a woman in Tulsa, queued up for the Trumpus rally, equate Covid-19 with the flu. What is WRONG with these people? #COVID19 #coronavirus #Tulsa #TrumpRallyTulsa"
450,39,1272927260035563521,0,"@FOX5Vegas Unless you are sick or caring for someone that is sick...SAY NO!
#covid19 #coronavirus #vaccines #billgates #who #cdc #nih #lockdown #thetruthaboutvaccines #vaxxer #influenza #flu #hcq #hydroxychlorquine #qanon #maga #kag #scamdemic #pandemic #virus #ObamaGate #ExposeBillGates https://t.co/3EqBsn0zGd"
451,40,1275849030770348040,1,"@norvernmunkee52 @r2ph That the reason with winter flu I think. Coronavirus might behave differently.  It now also seems that those who survive a bad case of Covid19 could have scarring on their lungs, possibly long term, which would be pretty awful"
452,41,1220258829775958016,0,Somehow #WuhanCoronavirus reminded me of the k-movie named Flu....
